Accurate Response,BinSize,Bins,Congruency,RT,Reward Size,ScaleType,Subject,response
1.0,80.0,Bin_4,Incon,0.45922803878799995,81.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.569664001465,53.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.490215063095,77.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.538532018661,21.0,Prob,Subj_23,k
1.0,0.0,Bin_1,Incon,0.48392295837399996,0.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Incon,0.554455041885,78.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.45103406906099996,20.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.459695100784,49.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.458117961884,82.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.51411986351,98.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Incon,0.690124988556,0.0,Prob,Subj_23,N
1.0,20.0,Bin_2,Con,0.456228017807,18.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.522690057755,17.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.48353290557899997,51.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.491268873215,99.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Con,0.456105947495,0.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.435887098312,50.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Con,0.710109949112,0.0,Prob,Subj_23,N
1.0,100.0,Bin_5,Con,0.42046785354599997,100.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.4738240242,50.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.448796987534,17.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.458456993103,83.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Incon,0.491133928299,77.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.394540071487,97.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.44179391861,97.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.47358417511000006,22.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.47484302520800004,23.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.491232872009,48.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.387794971466,78.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.49719190597499996,19.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.49864792823799997,100.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Con,0.427469968796,50.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Incon,0.507357120514,100.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.466895103455,50.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Con,0.6301231384279999,0.0,Prob,Subj_23,N
1.0,80.0,Bin_4,Incon,0.561290979385,80.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.537848949432,19.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Con,0.47396206855800005,0.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.483240127563,80.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.670117139816,0.0,Prob,Subj_23,N
1.0,50.0,Bin_3,Incon,0.477412939072,50.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Incon,0.74010682106,0.0,Prob,Subj_23,N
1.0,80.0,Bin_4,Con,0.463308095932,80.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Con,0.410163164139,97.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.418405056,48.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.47357702255199996,81.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Con,0.395416975021,50.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.434026002884,80.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.47491693496699994,20.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.43512320518500003,53.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.505577087402,97.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.458431959152,97.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Incon,0.482520103455,79.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.49898791313199997,21.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Incon,0.568294048309,100.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Con,0.4504570961,98.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.5529520511630001,18.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.670102834702,0.0,Prob,Subj_23,N
0.0,0.0,Bin_1,Incon,0.750105142593,0.0,Prob,Subj_23,N
0.0,0.0,Bin_1,Con,0.8301029205320001,0.0,Prob,Subj_23,N
1.0,50.0,Bin_3,Incon,0.526454925537,51.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.442400932312,83.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Con,0.444722175598,0.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.627760887146,20.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.465907096863,19.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.43556785583499996,50.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.451035022736,80.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Con,0.7501080036159999,0.0,Prob,Subj_23,N
1.0,100.0,Bin_5,Con,0.48334908485399997,100.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.44997620582599995,48.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.8101491928100001,0.0,Prob,Subj_23,N
1.0,20.0,Bin_2,Incon,0.470706939697,19.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.47478604316699996,98.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.530375003815,80.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.432595014572,52.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Incon,0.466856002808,97.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.39360904693599996,79.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Incon,0.7701051235199999,0.0,Prob,Subj_23,N
1.0,20.0,Bin_2,Incon,0.46277308464100003,19.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.409791946411,100.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.475344896317,51.0,Prob,Subj_23,k
0.0,80.0,Bin_4,Incon,0.306303024292,80.0,Prob,Subj_23,k
1.0,0.0,Bin_1,Con,0.444281101227,0.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.547876834869,21.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.475118160248,47.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.538079977036,19.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Con,0.7901210784909999,0.0,Prob,Subj_23,N
1.0,100.0,Bin_5,Incon,0.478297948837,99.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.44183492660499996,23.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.435672044754,97.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.49874305725100004,50.0,Prob,Subj_23,k
0.0,80.0,Bin_4,Incon,0.36354398727399995,83.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Con,0.4690151214600001,0.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Con,0.491815805435,100.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.439032077789,83.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Incon,0.553649902344,77.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Incon,0.483844995499,0.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Con,0.45881891250600004,53.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.41936898231499997,20.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.7601208686830001,0.0,Prob,Subj_23,N
1.0,20.0,Bin_2,Con,0.468526124954,20.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.475321054459,99.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.40936207771300004,81.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.45107412338299996,52.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.39526820182800004,48.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Incon,0.506644964218,80.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.506567955017,49.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.425982952118,79.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Con,0.750117063522,0.0,Prob,Subj_23,N
1.0,50.0,Bin_3,Con,0.445829153061,50.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.468268156052,21.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.611805200577,97.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.466531038284,98.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.372914075851,97.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.417872905731,81.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.466696023941,21.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Con,0.39677500724799997,0.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.347632169724,21.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.7401368618009999,0.0,Prob,Subj_23,N
1.0,50.0,Bin_3,Incon,0.558173894882,48.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.424760103226,78.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Incon,0.483637094498,0.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.49951601028399994,21.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Con,0.45109295844999997,99.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.5032358169560001,17.0,Det,Subj_23,m
1.0,100.0,Bin_5,Con,0.41177797317500003,97.0,Det,Subj_23,m
1.0,80.0,Bin_4,Con,0.39528083801299996,80.0,Det,Subj_23,k
1.0,80.0,Bin_4,Incon,0.539360046387,80.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.483121156693,81.0,Det,Subj_23,k
1.0,20.0,Bin_2,Incon,0.411026000977,23.0,Det,Subj_23,k
1.0,50.0,Bin_3,Con,0.38759684562700003,51.0,Det,Subj_23,m
1.0,100.0,Bin_5,Incon,0.413908004761,99.0,Det,Subj_23,k
1.0,20.0,Bin_2,Con,0.400009870529,19.0,Det,Subj_23,m
1.0,100.0,Bin_5,Con,0.404726982117,97.0,Det,Subj_23,k
0.0,0.0,Bin_1,Con,0.670105934143,0.0,Det,Subj_23,N
0.0,0.0,Bin_1,Incon,0.7501330375669999,0.0,Det,Subj_23,N
0.0,0.0,Bin_1,Con,0.830101013184,0.0,Det,Subj_23,N
1.0,80.0,Bin_4,Con,0.42159485817000003,80.0,Det,Subj_23,m
1.0,20.0,Bin_2,Con,0.426820993423,23.0,Det,Subj_23,k
1.0,50.0,Bin_3,Con,0.380131006241,50.0,Det,Subj_23,k
1.0,0.0,Bin_1,Incon,0.45398688316299995,0.0,Det,Subj_23,m
1.0,50.0,Bin_3,Incon,0.478004932404,50.0,Det,Subj_23,m
1.0,50.0,Bin_3,Incon,0.437484025955,51.0,Det,Subj_23,k
1.0,100.0,Bin_5,Incon,0.42008113861100005,99.0,Det,Subj_23,m
1.0,20.0,Bin_2,Con,0.356691122055,21.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.420863866806,80.0,Det,Subj_23,m
1.0,0.0,Bin_1,Incon,0.420898199081,0.0,Det,Subj_23,m
1.0,20.0,Bin_2,Incon,0.44431495666500004,23.0,Det,Subj_23,k
1.0,0.0,Bin_1,Con,0.397222042084,0.0,Det,Subj_23,m
1.0,50.0,Bin_3,Incon,0.47063112258900003,47.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.5005431175230001,78.0,Det,Subj_23,k
1.0,50.0,Bin_3,Con,0.417528152466,50.0,Det,Subj_23,m
1.0,80.0,Bin_4,Con,0.396046161652,80.0,Det,Subj_23,k
1.0,80.0,Bin_4,Con,0.40389418602,77.0,Det,Subj_23,m
1.0,50.0,Bin_3,Con,0.389178037643,48.0,Det,Subj_23,k
1.0,20.0,Bin_2,Con,0.372366905212,22.0,Det,Subj_23,k
0.0,0.0,Bin_1,Con,0.63010597229,0.0,Det,Subj_23,N
0.0,0.0,Bin_1,Incon,0.710126876831,0.0,Det,Subj_23,N
1.0,100.0,Bin_5,Incon,0.538509845734,100.0,Det,Subj_23,m
1.0,50.0,Bin_3,Incon,0.437214851379,52.0,Det,Subj_23,k
1.0,100.0,Bin_5,Con,0.389318943024,97.0,Det,Subj_23,m
1.0,100.0,Bin_5,Con,0.364776849747,99.0,Det,Subj_23,k
1.0,100.0,Bin_5,Incon,0.444000005722,100.0,Det,Subj_23,k
1.0,20.0,Bin_2,Incon,0.515775918961,19.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.412523984909,78.0,Det,Subj_23,m
1.0,100.0,Bin_5,Con,0.412510871887,97.0,Det,Subj_23,k
1.0,100.0,Bin_5,Con,0.380514144897,100.0,Det,Subj_23,m
1.0,50.0,Bin_3,Con,0.380337953568,51.0,Det,Subj_23,m
0.0,0.0,Bin_1,Incon,0.690112113953,0.0,Det,Subj_23,N
1.0,100.0,Bin_5,Incon,0.405837059021,100.0,Det,Subj_23,m
0.0,0.0,Bin_1,Con,0.76012802124,0.0,Det,Subj_23,N
1.0,50.0,Bin_3,Incon,0.464041948318,49.0,Det,Subj_23,k
1.0,50.0,Bin_3,Incon,0.392716169357,53.0,Det,Subj_23,m
1.0,20.0,Bin_2,Con,0.389037132263,20.0,Det,Subj_23,k
1.0,80.0,Bin_4,Con,0.364343881607,80.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.49134612083400003,80.0,Det,Subj_23,k
1.0,20.0,Bin_2,Con,0.355909109116,21.0,Det,Subj_23,m
1.0,20.0,Bin_2,Incon,0.628848075867,17.0,Det,Subj_23,k
1.0,20.0,Bin_2,Incon,0.45268511772200004,21.0,Det,Subj_23,m
1.0,80.0,Bin_4,Con,0.435823917389,82.0,Det,Subj_23,k
1.0,50.0,Bin_3,Con,0.428004026413,50.0,Det,Subj_23,k
0.0,0.0,Bin_1,Incon,0.730115175247,0.0,Det,Subj_23,N
0.0,0.0,Bin_1,Con,0.810109138489,0.0,Det,Subj_23,N
1.0,100.0,Bin_5,Incon,0.445085048676,98.0,Det,Subj_23,k
1.0,100.0,Bin_5,Con,0.412434101105,97.0,Det,Subj_23,k
1.0,80.0,Bin_4,Incon,0.419846057892,81.0,Det,Subj_23,m
1.0,80.0,Bin_4,Con,0.37927603721600006,80.0,Det,Subj_23,k
1.0,0.0,Bin_1,Incon,0.49196600914,0.0,Det,Subj_23,k
1.0,20.0,Bin_2,Con,0.396991014481,17.0,Det,Subj_23,m
1.0,80.0,Bin_4,Con,0.37154603004500003,81.0,Det,Subj_23,m
1.0,50.0,Bin_3,Con,0.379209041595,53.0,Det,Subj_23,k
1.0,100.0,Bin_5,Con,0.37251591682400004,100.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.44189906120300004,83.0,Det,Subj_23,k
1.0,20.0,Bin_2,Incon,0.475811004639,18.0,Det,Subj_23,k
0.0,0.0,Bin_1,Con,0.7200949192049999,0.0,Det,Subj_23,N
1.0,50.0,Bin_3,Incon,0.45505213737499994,48.0,Det,Subj_23,m
1.0,100.0,Bin_5,Incon,0.420252084732,98.0,Det,Subj_23,k
1.0,0.0,Bin_1,Incon,0.461133956909,0.0,Det,Subj_23,m
1.0,20.0,Bin_2,Incon,0.5024080276489999,22.0,Det,Subj_23,m
1.0,50.0,Bin_3,Incon,0.596615076065,53.0,Det,Subj_23,k
0.0,0.0,Bin_1,Con,0.750115871429,0.0,Det,Subj_23,N
1.0,50.0,Bin_3,Con,0.44712305068999997,53.0,Det,Subj_23,m
1.0,100.0,Bin_5,Incon,0.46845912933300005,98.0,Det,Subj_23,m
1.0,20.0,Bin_2,Con,0.40452504158,21.0,Det,Subj_23,k
1.0,20.0,Bin_2,Incon,0.484575986862,23.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.476896047592,79.0,Det,Subj_23,m
1.0,50.0,Bin_3,Con,0.41224288940399995,49.0,Det,Subj_23,k
0.0,0.0,Bin_1,Con,0.7702279090880001,0.0,Det,Subj_23,N
1.0,20.0,Bin_2,Con,0.44505906105,21.0,Det,Subj_23,k
1.0,80.0,Bin_4,Con,0.46844410896300004,82.0,Det,Subj_23,m
1.0,80.0,Bin_4,Con,0.411216974258,79.0,Det,Subj_23,k
1.0,100.0,Bin_5,Con,0.436868906021,98.0,Det,Subj_23,k
1.0,50.0,Bin_3,Incon,0.505169153214,52.0,Det,Subj_23,m
1.0,50.0,Bin_3,Con,0.44561696052599997,48.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.427205085754,80.0,Det,Subj_23,k
1.0,100.0,Bin_5,Incon,0.514909029007,99.0,Det,Subj_23,k
0.0,0.0,Bin_1,Incon,0.7501227855679999,0.0,Det,Subj_23,N
0.0,0.0,Bin_1,Incon,0.8301219940189999,0.0,Det,Subj_23,N
0.0,0.0,Bin_1,Con,0.820130109787,0.0,Det,Subj_23,N
1.0,50.0,Bin_3,Incon,0.497652053833,50.0,Det,Subj_23,k
1.0,100.0,Bin_5,Con,0.485545873642,98.0,Det,Subj_23,m
1.0,20.0,Bin_2,Incon,0.45986700057999996,21.0,Det,Subj_23,k
1.0,100.0,Bin_5,Incon,0.477164030075,100.0,Det,Subj_23,m
1.0,20.0,Bin_2,Con,0.388046979904,23.0,Det,Subj_23,m
1.0,80.0,Bin_4,Con,0.35560488700900006,82.0,Det,Subj_23,k
1.0,20.0,Bin_2,Incon,0.467452049255,20.0,Det,Subj_23,k
1.0,50.0,Bin_3,Incon,0.501455068588,48.0,Det,Subj_23,k
1.0,50.0,Bin_3,Con,0.40383601188699997,53.0,Det,Subj_23,m
1.0,20.0,Bin_2,Incon,0.476041078568,21.0,Det,Subj_23,m
0.0,0.0,Bin_1,Con,0.7301030159,0.0,Det,Subj_23,N
1.0,20.0,Bin_2,Con,0.42838788032499997,17.0,Det,Subj_23,m
1.0,100.0,Bin_5,Con,0.452126979828,97.0,Det,Subj_23,k
0.0,0.0,Bin_1,Con,0.790122032166,0.0,Det,Subj_23,N
1.0,50.0,Bin_3,Incon,0.516351938248,50.0,Det,Subj_23,m
1.0,100.0,Bin_5,Con,0.421190023422,98.0,Det,Subj_23,m
0.0,0.0,Bin_1,Incon,0.810122013092,0.0,Det,Subj_23,N
1.0,80.0,Bin_4,Con,0.404067993164,78.0,Det,Subj_23,m
1.0,100.0,Bin_5,Incon,0.492819070816,98.0,Det,Subj_23,m
1.0,50.0,Bin_3,Con,0.41302418708800004,51.0,Det,Subj_23,k
1.0,20.0,Bin_2,Con,0.43651103973399996,19.0,Det,Subj_23,k
1.0,80.0,Bin_4,Incon,0.450748920441,82.0,Det,Subj_23,m
1.0,100.0,Bin_5,Incon,0.515734195709,100.0,Det,Subj_23,k
1.0,80.0,Bin_4,Incon,0.523915052414,80.0,Det,Subj_23,k
1.0,0.0,Bin_1,Incon,0.556679964066,0.0,Det,Subj_23,k
1.0,50.0,Bin_3,Incon,0.469795942307,50.0,Det,Subj_23,k
0.0,0.0,Bin_1,Incon,0.740138053894,0.0,Det,Subj_23,N
0.0,0.0,Bin_1,Con,0.820130109787,0.0,Det,Subj_23,N
1.0,80.0,Bin_4,Con,0.434309959412,78.0,Det,Subj_23,m
1.0,20.0,Bin_2,Incon,0.517173051834,22.0,Det,Subj_23,k
1.0,50.0,Bin_3,Incon,0.5096800327300001,47.0,Det,Subj_23,m
1.0,80.0,Bin_4,Incon,0.411633968353,83.0,Det,Subj_23,m
1.0,50.0,Bin_3,Con,0.43642187118500003,47.0,Det,Subj_23,m
0.0,80.0,Bin_4,Incon,0.416210889816,82.0,Det,Subj_23,m
1.0,20.0,Bin_2,Incon,0.46103310585,19.0,Det,Subj_23,m
0.0,0.0,Bin_1,Incon,0.820120096207,0.0,Det,Subj_23,N
1.0,20.0,Bin_2,Con,0.43433213233900003,22.0,Det,Subj_23,k
1.0,20.0,Bin_2,Con,0.50044798851,17.0,Det,Subj_23,m
1.0,100.0,Bin_5,Incon,0.48298501968400004,99.0,Det,Subj_23,m
1.0,100.0,Bin_5,Incon,0.484059095383,100.0,Det,Subj_23,k
1.0,50.0,Bin_3,Con,0.460747003555,50.0,Det,Subj_23,k
1.0,100.0,Bin_5,Con,0.41365504264799996,97.0,Det,Subj_23,m
1.0,100.0,Bin_5,Con,0.435925006866,100.0,Det,Subj_23,k
1.0,80.0,Bin_4,Con,0.461435079575,79.0,Det,Subj_23,k
0.0,0.0,Bin_1,Con,0.750154018402,0.0,Det,Subj_23,N
1.0,80.0,Bin_4,Con,0.621753931046,80.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.6181461811069999,98.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Incon,0.8101139068600001,0.0,Prob,Subj_23,N
1.0,100.0,Bin_5,Incon,0.449121952057,99.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.449648141861,17.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.45043992996200005,78.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Con,0.800128936768,0.0,Prob,Subj_23,N
1.0,20.0,Bin_2,Incon,0.543067932129,21.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.505792140961,82.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.417932033539,80.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.40208315849299997,99.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Incon,0.79013299942,0.0,Prob,Subj_23,N
1.0,50.0,Bin_3,Incon,0.517183065414,52.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Con,0.41043806076,49.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Con,0.37635588645900003,100.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Con,0.38726782798799997,50.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.41978192329400005,21.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.483803033829,20.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.547411203384,48.0,Prob,Subj_23,k
1.0,0.0,Bin_1,Con,0.387558937073,0.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.7501220703120001,0.0,Prob,Subj_23,N
1.0,20.0,Bin_2,Con,0.39799594879199995,20.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.38735985755900004,79.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.410636901855,79.0,Prob,Subj_23,k
1.0,0.0,Bin_1,Con,0.43461298942599996,0.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Con,0.396121025085,51.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.45947599411000006,52.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.471698045731,78.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.48674488067599997,19.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.451826095581,47.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.417720794678,97.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.49132513999899996,21.0,Prob,Subj_23,m
1.0,0.0,Bin_1,Con,0.47659397125200004,0.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.435276031494,53.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.468374967575,22.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Incon,0.531005859375,100.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.680126905441,0.0,Prob,Subj_23,N
1.0,100.0,Bin_5,Con,0.465785980225,97.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Incon,0.505899906158,100.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.466640949249,83.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Incon,0.522847175598,22.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Incon,0.47643303871200005,52.0,Prob,Subj_23,k
1.0,50.0,Bin_3,Con,0.49171805381800004,49.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Con,0.474292039871,48.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.46684098243699995,19.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.439580917358,49.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Con,0.419573068619,97.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Incon,0.46652007103,97.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.40973997116099997,21.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Con,0.387280225754,17.0,Prob,Subj_23,m
1.0,100.0,Bin_5,Incon,0.434366941452,97.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Incon,0.490747928619,83.0,Prob,Subj_23,k
1.0,0.0,Bin_1,Con,0.426814079285,0.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.44367814063999994,80.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.44347000122100005,82.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Con,0.410662889481,82.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Incon,0.570116996765,0.0,Prob,Subj_23,N
1.0,100.0,Bin_5,Con,0.432990074158,98.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Con,0.640156030655,0.0,Prob,Subj_23,N
0.0,0.0,Bin_1,Incon,0.720116853714,0.0,Prob,Subj_23,N
1.0,50.0,Bin_3,Con,0.480348825455,53.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Incon,0.7901389598849999,0.0,Prob,Subj_23,N
1.0,50.0,Bin_3,Con,0.444391012192,47.0,Prob,Subj_23,m
0.0,0.0,Bin_1,Con,0.8201489448549999,0.0,Prob,Subj_23,N
1.0,0.0,Bin_1,Incon,0.5235741138459999,0.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.428781032562,50.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.44323205947899996,79.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.41141295432999997,21.0,Prob,Subj_23,m
1.0,20.0,Bin_2,Con,0.45799088478100003,23.0,Prob,Subj_23,k
0.0,0.0,Bin_1,Con,0.7801148891449999,0.0,Prob,Subj_23,N
1.0,80.0,Bin_4,Incon,0.42976808548,79.0,Prob,Subj_23,m
1.0,80.0,Bin_4,Con,0.418282985687,82.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Incon,0.47486686706500003,100.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Con,0.426221847534,100.0,Prob,Subj_23,k
1.0,80.0,Bin_4,Incon,0.48959708213799996,83.0,Prob,Subj_23,k
1.0,20.0,Bin_2,Incon,0.619379997253,20.0,Prob,Subj_23,k
1.0,100.0,Bin_5,Con,0.5059080123899999,97.0,Prob,Subj_23,m
1.0,50.0,Bin_3,Incon,0.45150589942900005,52.0,Prob,Subj_23,k
